Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent),Total
Netherlands,NLD,2010,66981.55,616.3156,2118.4636,69716.3292
Netherlands,NLD,2011,63099.336,636.6007,2342.9065,66078.8432
Netherlands,NLD,2012,61712.523,596.4732,2374.0178,64683.014
Netherlands,NLD,2013,59854.715,435.756,2258.2021,62548.6731
Netherlands,NLD,2014,56794.082,611.2975,2175.4602,59580.8397
Netherlands,NLD,2015,56869.227,603.4895,2414.153,59886.8695
Netherlands,NLD,2016,57472.453,578.35657,2506.2856,60557.09517
Netherlands,NLD,2017,57215.715,491.25095,2906.1946,60613.16055
Netherlands,NLD,2018,55007.676,501.86935,3233.912,58743.45735
Netherlands,NLD,2019,53611.926,551.82275,3894.9097,58058.65845
Netherlands,NLD,2020,49829.293,572.22925,5435.6934,55837.21565
Netherlands,NLD,2021,49870.32,531.76324,6538.3906,56940.47384
Netherlands,NLD,2022,44720.418,570.3659,7629.4253,52920.2092
Netherlands,NLD,2023,42380.13,537.2509,8561.005,51478.3859
Netherlands,NLD,2024,40738.4,478.7378,9120.874,50338.0118
Netherlands Antilles,ANT,1965,,0,,0
Netherlands Antilles,ANT,1966,,0,,0
Netherlands Antilles,ANT,1967,,0,,0
Netherlands Antilles,ANT,1968,,0,,0
Netherlands Antilles,ANT,1969,,0,,0
Netherlands Antilles,ANT,1970,,0,,0
Netherlands Antilles,ANT,1971,,0,,0
Netherlands Antilles,ANT,1972,,0,,0
Netherlands Antilles,ANT,1973,,0,,0
Netherlands Antilles,ANT,1974,,0,,0
Netherlands Antilles,ANT,1975,,0,,0
Netherlands Antilles,ANT,1976,,0,,0
Netherlands Antilles,ANT,1977,,0,,0
Netherlands Antilles,ANT,1978,,0,,0
Netherlands Antilles,ANT,1979,,0,,0
Netherlands Antilles,ANT,1980,,0,,0
Netherlands Antilles,ANT,1981,,0,,0
Netherlands Antilles,ANT,1982,,0,,0
Netherlands Antilles,ANT,1983,,0,,0
Netherlands Antilles,ANT,1984,,0,,0
Netherlands Antilles,ANT,1985,,0,,0
Netherlands Antilles,ANT,1986,,0,,0
Netherlands Antilles,ANT,1987,,0,,0
Netherlands Antilles,ANT,1988,,0,,0
Netherlands Antilles,ANT,1989,,0,,0
Netherlands Antilles,ANT,1990,,0,,0
Netherlands Antilles,ANT,1991,,0,,0
Netherlands Antilles,ANT,1992,,0,,0
Netherlands Antilles,ANT,1993,,0,,0
Netherlands Antilles,ANT,1994,,0,,0
Netherlands Antilles,ANT,1995,,0,,0
Netherlands Antilles,ANT,1996,,0,,0
Netherlands Antilles,ANT,1997,,0,,0
Netherlands Antilles,ANT,1998,,0,,0
Netherlands Antilles,ANT,1999,,0,,0
Netherlands Antilles,ANT,2000,,0,,0
Netherlands Antilles,ANT,2001,,0,,0
Netherlands Antilles,ANT,2002,,0,,0
Netherlands Antilles,ANT,2003,,0,,0
Netherlands Antilles,ANT,2004,,0,,0
Netherlands Antilles,ANT,2005,,0,,0
Netherlands Antilles,ANT,2006,,0,,0
Netherlands Antilles,ANT,2007,,0,,0
Netherlands Antilles,ANT,2008,,0,,0
Netherlands Antilles,ANT,2009,,0,,0
Netherlands Antilles,ANT,2010,,0,,0
New Caledonia,NCL,1995,,0,,0
New Caledonia,NCL,1996,,0,,0
New Caledonia,NCL,1997,,0,,0
New Caledonia,NCL,1998,,0,,0
New Caledonia,NCL,1999,,0,,0
New Caledonia,NCL,2000,,0,,0
New Caledonia,NCL,2001,,0,,0
New Caledonia,NCL,2002,,0,,0
New Caledonia,NCL,2003,,0,,0
New Caledonia,NCL,2004,,0,,0
New Caledonia,NCL,2005,,0,,0
New Caledonia,NCL,2006,,0,,0
New Caledonia,NCL,2007,,0,,0
New Caledonia,NCL,2008,,0,,0
New Caledonia,NCL,2009,,0,,0
New Caledonia,NCL,2010,,0,,0
New Caledonia,NCL,2011,,0,,0
New Caledonia,NCL,2012,,0,,0
New Caledonia,NCL,2013,,0,,0
New Caledonia,NCL,2014,,0,,0
New Caledonia,NCL,2015,,0,,0
New Caledonia,NCL,2016,,0,,0
New Caledonia,NCL,2017,,0,,0
New Caledonia,NCL,2018,,0,,0
New Caledonia,NCL,2019,,0,,0
New Caledonia,NCL,2020,,0,,0
New Caledonia,NCL,2021,,0,,0
New Caledonia,NCL,2022,,0,,0
New Caledonia,NCL,2023,,0,,0
New Caledonia,NCL,2024,,0,,0
New Zealand,NZL,1965,19634.994,0,12153.434,31788.428
New Zealand,NZL,1966,20406.215,0,12771.978,33178.193
New Zealand,NZL,1967,20174.377,0,12746.045,32920.422
New Zealand,NZL,1968,19962.527,0,13341.855,33304.382
New Zealand,NZL,1969,20436.516,0,13097.934,33534.45
New Zealand,NZL,1970,22936.205,0,13880.6455,36816.8505
New Zealand,NZL,1971,22556.941,0,15314.168,37871.109
New Zealand,NZL,1972,23819.207,0,15870.379,39689.586
New Zealand,NZL,1973,25112.033,0,15380.912,40492.945
New Zealand,NZL,1974,24200.688,0,16009.484,40210.172
New Zealand,NZL,1975,22986.283,0,17087.58,40073.863
New Zealand,NZL,1976,25250.56,0,15823.428,41073.988
New Zealand,NZL,1977,26806.973,0,14990.058,41797.031
New Zealand,NZL,1978,25461.465,0,15833.428,41294.893
New Zealand,NZL,1979,23528.666,0,18175.223,41703.889
New Zealand,NZL,1980,22624.53,0,19054.47,41679
New Zealand,NZL,1981,22384.29,0,19217.46,41601.75
New Zealand,NZL,1982,24858.836,0,17894.27,42753.106
New Zealand,NZL,1983,24951.697,0,18970.934,43922.631
New Zealand,NZL,1984,26667.008,0,19473.254,46140.262
New Zealand,NZL,1985,27587.643,0,18673.62,46261.263
New Zealand,NZL,1986,28912.049,0,20689.246,49601.295
New Zealand,NZL,1987,29466.295,0,20429.537,49895.832
New Zealand,NZL,1988,30498.832,0,21202.46,51701.292
New Zealand,NZL,1989,31478.771,0,21212.94,52691.711
New Zealand,NZL,1990,32146.414,0,21675.588,53822.002
New Zealand,NZL,1991,32557.014,0,21072.354,53629.368
New Zealand,NZL,1992,33725.375,0,19303.38,53028.755
New Zealand,NZL,1993,32835.496,0,21075.979,53911.475
New Zealand,NZL,1994,33610.344,0,22474.469,56084.813
New Zealand,NZL,1995,33906.97,0,23388.635,57295.605
New Zealand,NZL,1996,35362.414,0,21981.324,57343.738
New Zealand,NZL,1997,37140.516,0,19635.914,56776.43
New Zealand,NZL,1998,35005.574,0,21181.328,56186.902
New Zealand,NZL,1999,36937.645,0,19524.355,56462
New Zealand,NZL,2000,37856.71,0,20712.252,58568.962
New Zealand,NZL,2001,39355.945,0,18322.582,57678.527
New Zealand,NZL,2002,38617.85,0,20017.92,58635.77
New Zealand,NZL,2003,37238.49,0,18646.236,55884.726
New Zealand,NZL,2004,35624.625,0,20913.676,56538.301
New Zealand,NZL,2005,36141.023,0,18442.223,54583.246
New Zealand,NZL,2006,35860.31,0,18512.28,54372.59
New Zealand,NZL,2007,35055.344,0,18629.203,53684.547
New Zealand,NZL,2008,35370.438,0,18087.959,53458.397
New Zealand,NZL,2009,33078.438,0,19730.23,52808.668
New Zealand,NZL,2010,33096.79,0,20554.56,53651.35
New Zealand,NZL,2011,32531.701,0,20962.76,53494.461
New Zealand,NZL,2012,33985.68,0,19700.959,53686.639
New Zealand,NZL,2013,33898.47,0,19711.93,53610.4
New Zealand,NZL,2014,34604.29,0,20720.326,55324.616
New Zealand,NZL,2015,33814.562,0,20851.242,54665.804
New Zealand,NZL,2016,33155.945,0,21035.56,54191.505
New Zealand,NZL,2017,33994.836,0,20038.508,54033.344
New Zealand,NZL,2018,32672.32,0,20107.986,52780.306
New Zealand,NZL,2019,33375.06,0,19517.045,52892.105
New Zealand,NZL,2020,28750.416,0,18595.084,47345.5
New Zealand,NZL,2021,27668.504,0,18690.176,46358.68
New Zealand,NZL,2022,25802.744,0,19700.674,45503.418
New Zealand,NZL,2023,26793.736,0,19614.064,46407.8
New Zealand,NZL,2024,25851.338,0,19150.08,45001.418
Nigeria,NGA,1965,,0,,0
Nigeria,NGA,1966,,0,,0
Nigeria,NGA,1967,,0,,0
Nigeria,NGA,1968,,0,,0
Nigeria,NGA,1969,,0,,0
Nigeria,NGA,1970,,0,,0
Nigeria,NGA,1971,,0,,0
Nigeria,NGA,1972,,0,,0
Nigeria,NGA,1973,,0,,0
Nigeria,NGA,1974,,0,,0
Nigeria,NGA,1975,,0,,0
Nigeria,NGA,1976,,0,,0
Nigeria,NGA,1977,,0,,0
Nigeria,NGA,1978,,0,,0
Nigeria,NGA,1979,,0,,0
Nigeria,NGA,1980,,0,,0
Nigeria,NGA,1981,,0,,0
Nigeria,NGA,1982,,0,,0
Nigeria,NGA,1983,,0,,0
Nigeria,NGA,1984,,0,,0
Nigeria,NGA,1985,,0,,0
Nigeria,NGA,1986,,0,,0
Nigeria,NGA,1987,,0,,0
Nigeria,NGA,1988,,0,,0
Nigeria,NGA,1989,,0,,0
Nigeria,NGA,1990,,0,,0
Nigeria,NGA,1991,,0,,0
Nigeria,NGA,1992,,0,,0
Nigeria,NGA,1993,,0,,0
Nigeria,NGA,1994,,0,,0
Nigeria,NGA,1995,,0,,0
Nigeria,NGA,1996,,0,,0
Nigeria,NGA,1997,,0,,0
Nigeria,NGA,1998,,0,,0
Nigeria,NGA,1999,,0,,0
Nigeria,NGA,2000,,0,,0
Nigeria,NGA,2001,,0,,0
Nigeria,NGA,2002,,0,,0
Nigeria,NGA,2003,,0,,0
Nigeria,NGA,2004,,0,,0
Nigeria,NGA,2005,,0,,0
Nigeria,NGA,2006,,0,,0
Nigeria,NGA,2007,,0,,0
Nigeria,NGA,2008,,0,,0
Nigeria,NGA,2009,,0,,0
Nigeria,NGA,2010,,0,,0
Nigeria,NGA,2011,,0,,0
Nigeria,NGA,2012,,0,,0
Nigeria,NGA,2013,,0,,0
Nigeria,NGA,2014,,0,,0
Nigeria,NGA,2015,,0,,0
Nigeria,NGA,2016,,0,,0
Nigeria,NGA,2017,,0,,0
Nigeria,NGA,2018,,0,,0
Nigeria,NGA,2019,,0,,0
Nigeria,NGA,2020,,0,,0
Nigeria,NGA,2021,,0,,0
Nigeria,NGA,2022,,0,,0
Nigeria,NGA,2023,,0,,0
Nigeria,NGA,2024,,0,,0
North America,,1965,51799.062,37.190434,3234.4731,55070.72553
North America,,1966,53768.812,55.06236,3326.066,57149.94036
North America,,1967,54546.504,74.48871,3552.1875,58173.18021
North America,,1968,56982.824,125.45603,3554.1145,60662.39453
North America,,1969,58820.35,133.21205,3882.903,62836.46505
North America,,1970,60211.3,206.54668,3877.7666,64295.61328
North America,,1971,60226.203,375.19217,4021.1836,64622.57877
North America,,1972,62305.2,533.8153,4199.3745,67038.3898
North America,,1973,64103.684,844.82715,4262.117,69210.62815
North America,,1974,61424.418,1086.9484,4576.811,67088.1774
North America,,1975,58634.15,1544.5275,4418.623,64597.3005
North America,,1976,61058.332,1714.4163,4365.7417,67138.49
North America,,1977,62076.09,2246.2563,3895.903,68218.2493
North America,,1978,62038.34,2457.2915,4418.015,68913.6465
North America,,1979,62277.68,2285.953,4457.5283,69021.1613
North America,,1980,59515.227,2243.3452,4423.4,66181.9722
North America,,1981,57069.312,2393.7656,4433.3677,63896.4453
North America,,1982,53611.348,2425.8022,4650.423,60687.5732
North America,,1983,52215.31,2548.0637,4829.0884,59592.4621
North America,,1984,54182.863,2790.761,4905.11,61878.734
North America,,1985,53311.297,3221.2441,4724.2764,61256.8175
North America,,1986,52698.062,3472.2893,4775.782,60946.1333
North America,,1987,53934.914,3762.2268,4504.3545,62201.4953
North America,,1988,55552.91,4255.2505,4233.2686,64041.4291
North America,,1989,56074.395,4195.9097,4466.3887,64736.6934
North America,,1990,54864.363,4435.186,4667.2344,63966.7834
North America,,1991,53719.77,4696.2197,4663.5063,63079.496
North America,,1992,54059.18,4641.3057,4483.3174,63183.8031
North America,,1993,54321.586,4610.855,4666.4014,63598.8424
North America,,1994,54914.617,4826.2363,4481.862,64222.7153
North America,,1995,54923.49,4941.1885,4815.6357,64680.3142
North America,,1996,55996.51,4855.494,5126.608,65978.612
North America,,1997,56249.383,4465.589,5070.2607,65785.2327
North America,,1998,56131,4619.614,4712.3984,65463.0124
North America,,1999,56213.25,4914.0225,4793.782,65921.0545
North America,,2000,57377.055,4997.9243,4579.663,66954.6423
North America,,2001,55839.48,5026.3438,3994.0732,64859.897
North America,,2002,55899.535,4993.331,4339.5034,65232.3694
North America,,2003,55738.53,4818.6714,4282.0264,64839.2278
North America,,2004,56272.125,4954.2104,4282.571,65508.9064
North America,,2005,55973.25,4841.379,4426.0215,65240.6505
North America,,2006,54660.707,4821.1646,4545.6655,64027.5371
North America,,2007,55250.31,4818.763,4446.4336,64515.5066
North America,,2008,53047,4734.3057,4745.1714,62526.4771
North America,,2009,49574.86,4593.347,4834.3,59002.507
North America,,2010,50630.61,4528.8315,4879.8955,60039.337
North America,,2011,49588.4,4406.89,5397.1343,59392.4243
North America,,2012,48051.64,4235.1406,5290.8774,57577.658
North America,,2013,48574.746,4305.8022,5452.971,58333.5192
North America,,2014,48437.562,4286.662,5504.2935,58228.5175
North America,,2015,47522.7,4207.9897,5553.5757,57284.2654
North America,,2016,46666.195,4169.1167,5874.7534,56710.0651
North America,,2017,46193.176,4106.7476,6234.2637,56534.1873
North America,,2018,47334.074,4067.3862,6252.658,57654.1182
North America,,2019,46457.31,4013.4475,6280.246,56751.0035
North America,,2020,41824.566,3880.21,6516.22,52220.996
North America,,2021,43990.402,3789.9756,6770.327,54550.7046
North America,,2022,44567.44,3698.0752,7235.1597,55500.6749
North America,,2023,43740.25,3671.8137,7062.49,54474.5537
North America,,2024,43599.81,3663.2502,7415.347,54678.4072
North Macedonia,MKD,1990,13668.568,0,660.89813,14329.46613
North Macedonia,MKD,1991,13103.051,0,1145.6971,14248.7481
North Macedonia,MKD,1992,13642.904,0,1158.9358,14801.8398
North Macedonia,MKD,1993,14318.897,0,722.52423,15041.42123
North Macedonia,MKD,1994,13241.892,0,968.829,14210.721
North Macedonia,MKD,1995,13150.953,0,1113.3176,14264.2706
North Macedonia,MKD,1996,15287.486,0,1173.192,16460.678
North Macedonia,MKD,1997,13502.2295,0,1234.1022,14736.3317
North Macedonia,MKD,1998,15077.516,0,1476.4281,16553.9441
North Macedonia,MKD,1999,13864.983,0,1883.8708,15748.8538
North Macedonia,MKD,2000,13312.91,0,1579.7756,14892.6856
North Macedonia,MKD,2001,13156.613,0,836.8977,13993.5107
North Macedonia,MKD,2002,12606.49,0,999.7545,13606.2445
North Macedonia,MKD,2003,13447.972,0,1798.7115,15246.6835
North Macedonia,MKD,2004,13086.704,0,1924.8043,15011.5083
North Macedonia,MKD,2005,13547.578,0,1919.1958,15466.7738
North Macedonia,MKD,2006,13636.205,0,2111.6682,15747.8732
North Macedonia,MKD,2007,14420.061,0,1290.2048,15710.2658
North Macedonia,MKD,2008,14207.345,0,1077.3691,15284.7141
North Macedonia,MKD,2009,13379.888,0,1628.3098,15008.1978
North Macedonia,MKD,2010,13232.214,0,3088.4004,16320.6144
North Macedonia,MKD,2011,14619.856,0,1822.5555,16442.4115
North Macedonia,MKD,2012,14053.116,0,1328.3411,15381.4571
North Macedonia,MKD,2013,12799.0625,0,2028.8824,14827.9449
North Macedonia,MKD,2014,12243.152,0,1646.9269,13890.0789
North Macedonia,MKD,2015,12118.612,0,2601.4563,14720.0683
North Macedonia,MKD,2016,12766.969,0,2659.653,15426.622
North Macedonia,MKD,2017,13372.875,0,1686.774,15059.649
North Macedonia,MKD,2018,13124.488,0,2565.4243,15689.9123
North Macedonia,MKD,2019,14482.995,0,1772.2605,16255.2555
North Macedonia,MKD,2020,12713.432,0,1966.5691,14680.0011
North Macedonia,MKD,2021,13301.645,0,2228.248,15529.893
North Macedonia,MKD,2022,14409.359,0,2163.2078,16572.5668
North Macedonia,MKD,2023,14608.758,0,2956.764,17565.522
North Macedonia,MKD,2024,13489.954,0,2576.6694,16066.6234
Norway,NOR,1965,18584.67,0,36895.05,55479.72
Norway,NOR,1966,20320.412,0,36079.84,56400.252
Norway,NOR,1967,20895.682,0,39126.316,60021.998
Norway,NOR,1968,22835.17,0,43823.957,66659.127
Norway,NOR,1969,24932.023,0,41422.223,66354.246
Norway,NOR,1970,27601.121,0,41435.67,69036.791
Norway,NOR,1971,26993.46,0,45014.504,72007.964
Norway,NOR,1972,28147.592,0,47615.965,75763.557
Norway,NOR,1973,28550.744,0,51105.504,79656.248
Norway,NOR,1974,26360.746,0,53388.79,79749.536
Norway,NOR,1975,26884.195,0,53602.652,80486.847
Norway,NOR,1976,29193.34,0,56527.39,85720.73
Norway,NOR,1977,29284.283,0,49480.164,78764.447
Norway,NOR,1978,32819.414,0,55235.69,88055.104
Norway,NOR,1979,33377.562,0,60499.293,93876.855
Norway,NOR,1980,32225.113,0,56847.99,89073.103
Norway,NOR,1981,30651.781,0,62900.65,93552.431
Norway,NOR,1982,29639.488,0,62444.17,92083.658
Norway,NOR,1983,29611.41,0,71112.93,100724.34
Norway,NOR,1984,30691.697,0,71057.27,101748.967
Norway,NOR,1985,31953.494,0,68493.62,100447.114
Norway,NOR,1986,33665.97,0,64144.484,97810.454
Norway,NOR,1987,33654.777,0,68532.97,102187.747
Norway,NOR,1988,32812.17,0,71853.445,104665.615
Norway,NOR,1989,33118.176,0,77829.71,110947.886
Norway,NOR,1990,31597.387,0,79496.46,111093.847
Norway,NOR,1991,30569.336,0,71940.02,102509.356
Norway,NOR,1992,30911.297,0,75776.05,106687.347
Norway,NOR,1993,31822.643,0,76992.59,108815.233
Norway,NOR,1994,33290.19,0,71714.64,105004.83
Norway,NOR,1995,34195.305,0,77658.84,111854.145
Norway,NOR,1996,36315.723,0,66073.586,102389.309
Norway,NOR,1997,37365.53,0,69401.83,106767.36
Norway,NOR,1998,37634.56,0,72726.05,110360.61
Norway,NOR,1999,37099.598,0,75819.195,112918.793
Norway,NOR,2000,36273.33,0,87920.65,124193.98
Norway,NOR,2001,36413.1,0,73921.734,110334.834
Norway,NOR,2002,36313.13,0,78326.09,114639.22
Norway,NOR,2003,37751.21,0,63324.15,101075.36
Norway,NOR,2004,37271.3,0,64598.85,101870.15
Norway,NOR,2005,36208.46,0,79416.36,115624.82
Norway,NOR,2006,36145.258,0,69117.46,105262.718
Norway,NOR,2007,36249.348,0,76318.305,112567.653
Norway,NOR,2008,34483.285,0,77903.56,112386.845
Norway,NOR,2009,33032.664,0,69006.66,102039.324
Norway,NOR,2010,34562.453,0,63152.953,97715.406
Norway,NOR,2011,33563.81,0,64073.33,97637.14
Norway,NOR,2012,32975.586,0,74095.96,107071.546
Norway,NOR,2013,32694.137,0,66000.48,98694.617
Norway,NOR,2014,32430.639,0,68644.3,101074.939
Norway,NOR,2015,32804.98,0,68681.94,101486.92
Norway,NOR,2016,31555.635,0,70388.734,101944.369
Norway,NOR,2017,31638.008,0,70073.414,101711.422
Norway,NOR,2018,31738.645,0,67854.18,99592.825
Norway,NOR,2019,30777.918,0,61763.324,92541.242
Norway,NOR,2020,28751.686,0,70265.41,99017.096
Norway,NOR,2021,28929.975,0,71890.39,100820.365
Norway,NOR,2022,28481.016,0,65355.957,93836.973
Norway,NOR,2023,27949.395,0,67630.13,95579.525
Norway,NOR,2024,26917.912,0,68576.234,95494.146
Oceania,,1965,25761.375,0,3083.7917,28845.1667
Oceania,,1966,26588.168,0,3088.6292,29676.7972
Oceania,,1967,27526.385,0,3095.4336,30621.8186
Oceania,,1968,28509.082,0,3198.4822,31707.5642
Oceania,,1969,29040.76,0,3229.5483,32270.3083
Oceania,,1970,30979.652,0,3500.5906,34480.2426
Oceania,,1971,31374.15,0,3827.8572,35202.0072
Oceania,,1972,32232.246,0,3869.2664,36101.5124
Oceania,,1973,33870.83,0,3882.0222,37752.8522
Oceania,,1974,35005.508,0,4172.1587,39177.6667
Oceania,,1975,34767.062,0,4442.06,39209.122
Oceania,,1976,35922.613,0,4134.2754,40056.8884
Oceania,,1977,37474.176,0,3890.3418,41364.5178
Oceania,,1978,37819.816,0,4100.478,41920.294
Oceania,,1979,38481.457,0,4325.016,42806.473
Oceania,,1980,38091.97,0,4293.797,42385.767
Oceania,,1981,38023.434,0,4312.0947,42335.5287
Oceania,,1982,37554.375,0,3971.2307,41525.6057
Oceania,,1983,36762.566,0,3993.2864,40755.8524
Oceania,,1984,37582.15,0,4140.838,41722.988
Oceania,,1985,38089.746,0,4083.3071,42173.0531
Oceania,,1986,38343.895,0,4305.7886,42649.6836
Oceania,,1987,38873.367,0,4176.655,43050.022
Oceania,,1988,39979.598,0,4330.7207,44310.3187
Oceania,,1989,41320.926,0,4278.1494,45599.0754
Oceania,,1990,41514.047,0,4359.3975,45873.4445
Oceania,,1991,40587.773,0,4360.0776,44947.8506
Oceania,,1992,40734.04,0,4129.997,44864.037
Oceania,,1993,40886.695,0,4367.9375,45254.6325
Oceania,,1994,41899.883,0,4496.609,46396.492
Oceania,,1995,42375.105,0,4548.3584,46923.4634
Oceania,,1996,43041.906,0,4386.0264,47427.9324
Oceania,,1997,43621.43,0,4061.39,47682.82
Oceania,,1998,43702.27,0,4212.3623,47914.6323
Oceania,,1999,44916.09,0,4011.8909,48927.9809
Oceania,,2000,44628.293,0,4111.9277,48740.2207
Oceania,,2001,44513.566,0,3745.4368,48259.0028
Oceania,,2002,44539.88,0,3978.5327,48518.4127
Oceania,,2003,44263.215,0,3847.2612,48110.4762
Oceania,,2004,44682.305,0,4161.4175,48843.7225
Oceania,,2005,44143.89,0,3942.7979,48086.6879
Oceania,,2006,45122.2,0,3950.9553,49073.1553
Oceania,,2007,45305.965,0,3853.1904,49159.1554
Oceania,,2008,45307.418,0,3638.4192,48945.8372
Oceania,,2009,43525.324,0,3853.061,47378.385
Oceania,,2010,42617.117,0,4050.4966,46667.6136
Oceania,,2011,42557.79,0,4635.7583,47193.5483
Oceania,,2012,41469.457,0,4399.69,45869.147
Oceania,,2013,40915.156,0,4676.2617,45591.4177
Oceania,,2014,40820.633,0,4562.669,45383.302
Oceania,,2015,40801.684,0,4709.264,45510.948
Oceania,,2016,39860.297,0,5024.8823,44885.1793
Oceania,,2017,39386.33,0,4707.645,44093.975
Oceania,,2018,38572.98,0,5268.0156,43840.9956
Oceania,,2019,39023.78,0,5468.968,44492.748
Oceania,,2020,35372.883,0,5817.723,41190.606
Oceania,,2021,34230.82,0,6491.4834,40722.3034
Oceania,,2022,34673.67,0,7089.944,41763.614
Oceania,,2023,33928.89,0,7390.5054,41319.3954
Oceania,,2024,33591.14,0,7465.2744,41056.4144
Oman,OMN,1965,166.39279,0,0,166.39279
Oman,OMN,1966,203.50377,0,0,203.50377
Oman,OMN,1967,882.06006,0,0,882.06006
Oman,OMN,1968,1036.7483,0,0,1036.7483
Oman,OMN,1969,1438.9675,0,0,1438.9675
Oman,OMN,1970,1412.2805,0,0,1412.2805
Oman,OMN,1971,22714.63,0,0,22714.63
Oman,OMN,1972,25231.861,0,0,25231.861
Oman,OMN,1973,21320.436,0,0,21320.436
Oman,OMN,1974,18912.955,0,0,18912.955
Oman,OMN,1975,16568.465,0,0,16568.465
Oman,OMN,1976,18235.354,0,0,18235.354
Oman,OMN,1977,16733.195,0,0,16733.195
Oman,OMN,1978,18485.121,0,0,18485.121
Oman,OMN,1979,20201.014,0,0,20201.014
Oman,OMN,1980,17037.115,0,0,17037.115
Oman,OMN,1981,17050.557,0,0,17050.557
Oman,OMN,1982,17421.605,0,0,17421.605
Oman,OMN,1983,19002.33,0,0,19002.33
Oman,OMN,1984,22310.965,0,0,22310.965
Oman,OMN,1985,24838.732,0,0,24838.732
Oman,OMN,1986,25109.262,0,0,25109.262
Oman,OMN,1987,24641.56,0,0,24641.56
Oman,OMN,1988,23917.87,0,0,23917.87
Oman,OMN,1989,23724.553,0,0,23724.553
Oman,OMN,1990,26429.148,0,0,26429.148
Oman,OMN,1991,32859.07,0,0,32859.07
Oman,OMN,1992,31123.568,0,0,31123.568
Oman,OMN,1993,28780.873,0,0,28780.873
Oman,OMN,1994,26192.926,0,0,26192.926
Oman,OMN,1995,30118.719,0,0,30118.719
Oman,OMN,1996,30375.232,0,0,30375.232
Oman,OMN,1997,30807.531,0,0,30807.531
Oman,OMN,1998,31152.217,0,0,31152.217
Oman,OMN,1999,34921.227,0,0,34921.227
Oman,OMN,2000,48620.9,0,0,48620.9
Oman,OMN,2001,53324.79,0,0,53324.79
Oman,OMN,2002,56120.258,0,0,56120.258
Oman,OMN,2003,57588.85,0,0,57588.85
Oman,OMN,2004,58819.91,0,0,58819.91
Oman,OMN,2005,63469.54,0,0,63469.54
Oman,OMN,2006,67833.37,0,0,67833.37
Oman,OMN,2007,66942.76,0,0,66942.76
Oman,OMN,2008,76528.73,0,0,76528.73
Oman,OMN,2009,74281.89,0,0,74281.89
Oman,OMN,2010,85979.016,0,0,85979.016
Oman,OMN,2011,84460.266,0,0,84460.266
Oman,OMN,2012,79910.4,0,0,79910.4
Oman,OMN,2013,82843.93,0,0.8005013,82844.7305
Oman,OMN,2014,78943.07,0,0.76289266,78943.83289
Oman,OMN,2015,80626.695,0,2.2383075,80628.93331
Oman,OMN,2016,77121.92,0,2.401048,77124.32105
Oman,OMN,2017,77549.836,0,8.573197,77558.4092
Oman,OMN,2018,81769.39,0,8.500568,81777.89057
Oman,OMN,2019,81316.12,0,13.615552,81329.73555
Oman,OMN,2020,79852.52,0,87.33394,79939.85394
Oman,OMN,2021,88045.59,0,439.25427,88484.84427
Oman,OMN,2022,88673.7,0,1018.8699,89692.5699
Oman,OMN,2023,85174.93,0,983.6012,86158.5312
Oman,OMN,2024,83610.02,0,942.92,84552.94
Pakistan,PAK,1965,1450.508,0,116.861565,1567.369565
Pakistan,PAK,1966,1422.2755,0,113.66204,1535.93754
Pakistan,PAK,1967,1521.7384,0,130.95462,1652.69302
Pakistan,PAK,1968,1670.0925,0,152.99081,1823.08331
Pakistan,PAK,1969,1622.7911,0,156.8612,1779.6523
Pakistan,PAK,1970,1567.5361,0,134.86708,1702.40318
Pakistan,PAK,1971,1391.9484,2.183376,171.29578,1565.427556
Pakistan,PAK,1972,1212.3422,8.881295,175.30902,1396.532515
Pakistan,PAK,1973,1253.5289,16.12763,179.6543,1449.31083
Pakistan,PAK,1974,1328.1135,21.851555,175.35873,1525.323785
Pakistan,PAK,1975,1332.6787,24.389212,195.82062,1552.888532
Pakistan,PAK,1976,1302.391,20.054455,206.20093,1528.646385
Pakistan,PAK,1977,1352.4543,12.292418,237.37654,1602.123258
Pakistan,PAK,1978,1367.4843,6.11333,285.396,1658.99363
Pakistan,PAK,1979,1447.2576,1.8647956,298.0565,1747.178896
Pakistan,PAK,1980,1558.408,2.6852264,299.99945,1861.092676
Pakistan,PAK,1981,1613.7094,5.4368424,300.45706,1919.603302
Pakistan,PAK,1982,1706.5367,6.3385997,325.6111,2038.4864
Pakistan,PAK,1983,1730.5836,8.2526045,364.3126,2103.148805
Pakistan,PAK,1984,1781.9087,9.674869,365.96805,2157.551619
Pakistan,PAK,1985,1817.6708,10.997715,368.29846,2196.966975
Pakistan,PAK,1986,1898.7076,14.377557,340.4702,2253.555357
Pakistan,PAK,1987,1998.5015,8.057129,432.63278,2439.191409
Pakistan,PAK,1988,2062.5718,4.96804,438.54245,2506.08229
Pakistan,PAK,1989,2139.3413,2.9505513,431.3269,2573.618751
Pakistan,PAK,1990,2184.8738,10.040244,408.5851,2603.499144
Pakistan,PAK,1991,2235.929,9.713697,423.00598,2668.648677
Pakistan,PAK,1992,2262.1753,12.420502,448.42975,2723.025552
Pakistan,PAK,1993,2442.9424,8.891522,479.65897,2931.492892
Pakistan,PAK,1994,2478.5015,12.487546,457.34467,2948.333716
